fc,534e00000,122923
fc,534e00040,122923
fc,534e00080,122923
fc,534e000c0,122923
fc,534e00100,122923
fc,534e00140,122923
fc,534e00180,122923
fc,534e001c0,122923
fc,534e00200,122923
fc,534e00240,122923
fc,534e00280,122923
fc,534e002c0,122923
fc,534e00300,122923
fc,534e00340,122923
fc,534e00380,122923
fc,534e003c0,122923
fc,534e00400,122923
fc,534e00440,122923
fc,534e00480,122923
fc,534e004c0,122923
fc,534e00500,122923
fc,534e00540,122923
fc,534e00580,122923
fc,534e005c0,122923
fc,534e00600,122923
fc,534e00640,122923
fc,534e00680,122923
fc,534e006c0,122923
fc,534e00700,122923
fc,534e00740,122923
fc,534e00780,122923
fc,534e007c0,122923
fc,534e00800,122923
fc,534e00840,122923
fc,534e00880,122923
fc,534e008c0,122923
fc,534e00900,122923
fc,534e00940,122923
fc,534e00980,122923
fc,534e009c0,122923
fc,534e00a00,122923
fc,534e00a40,122923
fc,534e00a80,122923
fc,534e00ac0,122923
fc,534e00b00,122923
fc,534e00b40,122923
fc,534e00b80,122923
fc,534e00bc0,122923
fc,534e00c00,122923
fc,534e00c40,122923
fc,534e00c80,122923
fc,534e00cc0,122923
fc,534e00d00,122923
fc,534e00d40,122923
fc,534e00d80,122923
fc,534e00dc0,122923
fc,534e00e00,122923
fc,534e00e40,122923
fc,534e00e80,122923
fc,534e00ec0,122923
fc,534e00f00,122923
fc,534e00f40,122923
fc,534e00f80,122923
fc,534e00fc0,122923
fc,534e01000,122923
fc,534e01040,122923
fc,534e01080,122923
fc,534e010c0,122923
fc,534e01100,122923
fc,534e01140,122923
fc,534e01180,122923
fc,534e011c0,122923
fc,534e01200,122923
fc,534e01240,122923
fc,534e01280,122923
fc,534e012c0,122923
fc,534e01300,122923
fc,534e01340,122923
fc,534e01380,122923
fc,534e013c0,122923
fc,534e01400,122923
fc,534e01440,122923
fc,534e01480,122923
fc,534e014c0,122923
fc,534e01500,122923
fc,534e01540,122923
fc,534e01580,122923
fc,534e015c0,122923
fc,534e01600,122923
fc,534e01640,122923
fc,534e01680,122923
fc,534e016c0,122923
fc,534e01700,122923
fc,534e01740,122923
fc,534e01780,122923
fc,534e017c0,122923
fc,534e01800,122923
fc,534e01840,122923
fc,534e01880,122923
fc,534e018c0,122923

fc,534e00000,122923
fc,534e00040,122923
fc,534e00080,122923
fc,534e000c0,122923
fc,534e00100,122923
fc,534e00140,122923
fc,534e00180,122923
fc,534e001c0,122923
fc,534e00200,122923
fc,534e00240,122923
fc,534e00280,122923
fc,534e002c0,122923
fc,534e00300,122923
fc,534e00340,122923
fc,534e00380,122923
fc,534e003c0,122923
fc,534e00400,122923
fc,534e00440,122923
fc,534e00480,122923
fc,534e004c0,122923
fc,534e00500,122923
fc,534e00540,122923
fc,534e00580,122923
fc,534e005c0,122923
fc,534e00600,122923
fc,534e00640,122923
fc,534e00680,122923
fc,534e006c0,122923
fc,534e00700,122923
fc,534e00740,122923
fc,534e00780,122923
fc,534e007c0,122923
fc,534e00800,122923
fc,534e00840,122923
fc,534e00880,122923
fc,534e008c0,122923
fc,534e00900,122923
fc,534e00940,122923
fc,534e00980,122923
fc,534e009c0,122923
fc,534e00a00,122923
fc,534e00a40,122923
fc,534e00a80,122923
fc,534e00ac0,122923
fc,534e00b00,122923
fc,534e00b40,122923
fc,534e00b80,122923
fc,534e00bc0,122923
fc,534e00c00,122923
fc,534e00c40,122923
fc,534e00c80,122923
fc,534e00cc0,122923
fc,534e00d00,122923
fc,534e00d40,122923
fc,534e00d80,122923
fc,534e00dc0,122923
fc,534e00e00,122923
fc,534e00e40,122923
fc,534e00e80,122923
fc,534e00ec0,122923
fc,534e00f00,122923
fc,534e00f40,122923
fc,534e00f80,122923
fc,534e00fc0,122923
fc,534e01000,122923
fc,534e01040,122923
fc,534e01080,122923
fc,534e010c0,122923
fc,534e01100,122923
fc,534e01140,122923
fc,534e01180,122923
fc,534e011c0,122923
fc,534e01200,122923
fc,534e01240,122923
fc,534e01280,122923
fc,534e012c0,122923
fc,534e01300,122923
fc,534e01340,122923
fc,534e01380,122923
fc,534e013c0,122923
fc,534e01400,122923
fc,534e01440,122923
fc,534e01480,122923
fc,534e014c0,122923
fc,534e01500,122923
fc,534e01540,122923
fc,534e01580,122923
fc,534e015c0,122923
fc,534e01600,122923
fc,534e01640,122923
fc,534e01680,122923
fc,534e016c0,122923
fc,534e01700,122923
fc,534e01740,122923
fc,534e01780,122923
fc,534e017c0,122923
fc,534e01800,122923
fc,534e01840,122923
fc,534e01880,122923
fc,534e018c0,122923

fc,534e00000,122923
fc,534e00040,122923
fc,534e00080,122923
fc,534e000c0,122923
fc,534e00100,122923
fc,534e00140,122923
fc,534e00180,122923
fc,534e001c0,122923
fc,534e00200,122923
fc,534e00240,122923
fc,534e00280,122923
fc,534e002c0,122923
fc,534e00300,122923
fc,534e00340,122923
fc,534e00380,122923
fc,534e003c0,122923
fc,534e00400,122923
fc,534e00440,122923
fc,534e00480,122923
fc,534e004c0,122923
fc,534e00500,122923
fc,534e00540,122923
fc,534e00580,122923
fc,534e005c0,122923
fc,534e00600,122923
fc,534e00640,122923
fc,534e00680,122923
fc,534e006c0,122923
fc,534e00700,122923
fc,534e00740,122923
fc,534e00780,122923
fc,534e007c0,122923
fc,534e00800,122923
fc,534e00840,122923
fc,534e00880,122923
fc,534e008c0,122923
fc,534e00900,122923
fc,534e00940,122923
fc,534e00980,122923
fc,534e009c0,122923
fc,534e00a00,122923
fc,534e00a40,122923
fc,534e00a80,122923
fc,534e00ac0,122923
fc,534e00b00,122923
fc,534e00b40,122923
fc,534e00b80,122923
fc,534e00bc0,122923
fc,534e00c00,122923
fc,534e00c40,122923
fc,534e00c80,122923
fc,534e00cc0,122923
fc,534e00d00,122923
fc,534e00d40,122923
fc,534e00d80,122923
fc,534e00dc0,122923
fc,534e00e00,122923
fc,534e00e40,122923
fc,534e00e80,122923
fc,534e00ec0,122923
fc,534e00f00,122923
fc,534e00f40,122923
fc,534e00f80,122923
fc,534e00fc0,122923
fc,534e01000,122923
fc,534e01040,122923
fc,534e01080,122923
fc,534e010c0,122923
fc,534e01100,122923
fc,534e01140,122923
fc,534e01180,122923
fc,534e011c0,122923
fc,534e01200,122923
fc,534e01240,122923
fc,534e01280,122923
fc,534e012c0,122923
fc,534e01300,122923
fc,534e01340,122923
fc,534e01380,122923
fc,534e013c0,122923
fc,534e01400,122923
fc,534e01440,122923
fc,534e01480,122923
fc,534e014c0,122923
fc,534e01500,122923
fc,534e01540,122923
fc,534e01580,122923
fc,534e015c0,122923
fc,534e01600,122923
fc,534e01640,122923
fc,534e01680,122923
fc,534e016c0,122923
fc,534e01700,122923
fc,534e01740,122923
fc,534e01780,122923
fc,534e017c0,122923
fc,534e01800,122923
fc,534e01840,122923
fc,534e01880,122923
fc,534e018c0,122923

fc,534e00000,122923
fc,534e00040,122923
fc,534e00080,122923
fc,534e000c0,122923
fc,534e00100,122923
fc,534e00140,122923
fc,534e00180,122923
fc,534e001c0,122923
fc,534e00200,122923
fc,534e00240,122923
fc,534e00280,122923
fc,534e002c0,122923
fc,534e00300,122923
fc,534e00340,122923
fc,534e00380,122923
fc,534e003c0,122923
fc,534e00400,122923
fc,534e00440,122923
fc,534e00480,122923
fc,534e004c0,122923
fc,534e00500,122923
fc,534e00540,122923
fc,534e00580,122923
fc,534e005c0,122923
fc,534e00600,122923
fc,534e00640,122923
fc,534e00680,122923
fc,534e006c0,122923
fc,534e00700,122923
fc,534e00740,122923
fc,534e00780,122923
fc,534e007c0,122923
fc,534e00800,122923
fc,534e00840,122923
fc,534e00880,122923
fc,534e008c0,122923
fc,534e00900,122923
fc,534e00940,122923
fc,534e00980,122923
fc,534e009c0,122923
fc,534e00a00,122923
fc,534e00a40,122923
fc,534e00a80,122923
fc,534e00ac0,122923
fc,534e00b00,122923
fc,534e00b40,122923
fc,534e00b80,122923
fc,534e00bc0,122923
fc,534e00c00,122923
fc,534e00c40,122923
fc,534e00c80,122923
fc,534e00cc0,122923
fc,534e00d00,122923
fc,534e00d40,122923
fc,534e00d80,122923
fc,534e00dc0,122923
fc,534e00e00,122923
fc,534e00e40,122923
fc,534e00e80,122923
fc,534e00ec0,122923
fc,534e00f00,122923
fc,534e00f40,122923
fc,534e00f80,122923
fc,534e00fc0,122923
fc,534e01000,122923
fc,534e01040,122923
fc,534e01080,122923
fc,534e010c0,122923
fc,534e01100,122923
fc,534e01140,122923
fc,534e01180,122923
fc,534e011c0,122923
fc,534e01200,122923
fc,534e01240,122923
fc,534e01280,122923
fc,534e012c0,122923
fc,534e01300,122923
fc,534e01340,122923
fc,534e01380,122923
fc,534e013c0,122923
fc,534e01400,122923
fc,534e01440,122923
fc,534e01480,122923
fc,534e014c0,122923
fc,534e01500,122923
fc,534e01540,122923
fc,534e01580,122923
fc,534e015c0,122923
fc,534e01600,122923
fc,534e01640,122923
fc,534e01680,122923
fc,534e016c0,122923
fc,534e01700,122923
fc,534e01740,122923
fc,534e01780,122923
fc,534e017c0,122923
fc,534e01800,122923
fc,534e01840,122923
fc,534e01880,122923
fc,534e018c0,122923

fc,534e00000,122923
fc,534e00040,122923
fc,534e00080,122923
fc,534e000c0,122923
fc,534e00100,122923
fc,534e00140,122923
fc,534e00180,122923
fc,534e001c0,122923
fc,534e00200,122923
fc,534e00240,122923
fc,534e00280,122923
fc,534e002c0,122923
fc,534e00300,122923
fc,534e00340,122923
fc,534e00380,122923
fc,534e003c0,122923
fc,534e00400,122923
fc,534e00440,122923
fc,534e00480,122923
fc,534e004c0,122923
fc,534e00500,122923
fc,534e00540,122923
fc,534e00580,122923
fc,534e005c0,122923
fc,534e00600,122923
fc,534e00640,122923
fc,534e00680,122923
fc,534e006c0,122923
fc,534e00700,122923
fc,534e00740,122923
fc,534e00780,122923
fc,534e007c0,122923
fc,534e00800,122923
fc,534e00840,122923
fc,534e00880,122923
fc,534e008c0,122923
fc,534e00900,122923
fc,534e00940,122923
fc,534e00980,122923
fc,534e009c0,122923
fc,534e00a00,122923
fc,534e00a40,122923
fc,534e00a80,122923
fc,534e00ac0,122923
fc,534e00b00,122923
fc,534e00b40,122923
fc,534e00b80,122923
fc,534e00bc0,122923
fc,534e00c00,122923
fc,534e00c40,122923
fc,534e00c80,122923
fc,534e00cc0,122923
fc,534e00d00,122923
fc,534e00d40,122923
fc,534e00d80,122923
fc,534e00dc0,122923
fc,534e00e00,122923
fc,534e00e40,122923
fc,534e00e80,122923
fc,534e00ec0,122923
fc,534e00f00,122923
fc,534e00f40,122923
fc,534e00f80,122923
fc,534e00fc0,122923
fc,534e01000,122923
fc,534e01040,122923
fc,534e01080,122923
fc,534e010c0,122923
fc,534e01100,122923
fc,534e01140,122923
fc,534e01180,122923
fc,534e011c0,122923
fc,534e01200,122923
fc,534e01240,122923
fc,534e01280,122923
fc,534e012c0,122923
fc,534e01300,122923
fc,534e01340,122923
fc,534e01380,122923
fc,534e013c0,122923
fc,534e01400,122923
fc,534e01440,122923
fc,534e01480,122923
fc,534e014c0,122923
fc,534e01500,122923
fc,534e01540,122923
fc,534e01580,122923
fc,534e015c0,122923
fc,534e01600,122923
fc,534e01640,122923
fc,534e01680,122923
fc,534e016c0,122923
fc,534e01700,122923
fc,534e01740,122923
fc,534e01780,122923
fc,534e017c0,122923
fc,534e01800,122923
fc,534e01840,122923
fc,534e01880,122923
fc,534e018c0,122923

fc,534e00000,122923
fc,534e00040,122923
fc,534e00080,122923
fc,534e000c0,122923
fc,534e00100,122923
fc,534e00140,122923
fc,534e00180,122923
fc,534e001c0,122923
fc,534e00200,122923
fc,534e00240,122923
fc,534e00280,122923
fc,534e002c0,122923
fc,534e00300,122923
fc,534e00340,122923
fc,534e00380,122923
fc,534e003c0,122923
fc,534e00400,122923
fc,534e00440,122923
fc,534e00480,122923
fc,534e004c0,122923
fc,534e00500,122923
fc,534e00540,122923
fc,534e00580,122923
fc,534e005c0,122923
fc,534e00600,122923
fc,534e00640,122923
fc,534e00680,122923
fc,534e006c0,122923
fc,534e00700,122923
fc,534e00740,122923
fc,534e00780,122923
fc,534e007c0,122923
fc,534e00800,122923
fc,534e00840,122923
fc,534e00880,122923
fc,534e008c0,122923
fc,534e00900,122923
fc,534e00940,122923
fc,534e00980,122923
fc,534e009c0,122923
fc,534e00a00,122923
fc,534e00a40,122923
fc,534e00a80,122923
fc,534e00ac0,122923
fc,534e00b00,122923
fc,534e00b40,122923
fc,534e00b80,122923
fc,534e00bc0,122923
fc,534e00c00,122923
fc,534e00c40,122923
fc,534e00c80,122923
fc,534e00cc0,122923
fc,534e00d00,122923
fc,534e00d40,122923
fc,534e00d80,122923
fc,534e00dc0,122923
fc,534e00e00,122923
fc,534e00e40,122923
fc,534e00e80,122923
fc,534e00ec0,122923
fc,534e00f00,122923
fc,534e00f40,122923
fc,534e00f80,122923
fc,534e00fc0,122923
fc,534e01000,122923
fc,534e01040,122923
fc,534e01080,122923
fc,534e010c0,122923
fc,534e01100,122923
fc,534e01140,122923
fc,534e01180,122923
fc,534e011c0,122923
fc,534e01200,122923
fc,534e01240,122923
fc,534e01280,122923
fc,534e012c0,122923
fc,534e01300,122923
fc,534e01340,122923
fc,534e01380,122923
fc,534e013c0,122923
fc,534e01400,122923
fc,534e01440,122923
fc,534e01480,122923
fc,534e014c0,122923
fc,534e01500,122923
fc,534e01540,122923
fc,534e01580,122923
fc,534e015c0,122923
fc,534e01600,122923
fc,534e01640,122923
fc,534e01680,122923
fc,534e016c0,122923
fc,534e01700,122923
fc,534e01740,122923
fc,534e01780,122923
fc,534e017c0,122923
fc,534e01800,122923
fc,534e01840,122923
fc,534e01880,122923
fc,534e018c0,122923

fc,534e00000,122923
fc,534e00040,122923
fc,534e00080,122923
fc,534e000c0,122923
fc,534e00100,122923
fc,534e00140,122923
fc,534e00180,122923
fc,534e001c0,122923
fc,534e00200,122923
fc,534e00240,122923
fc,534e00280,122923
fc,534e002c0,122923
fc,534e00300,122923
fc,534e00340,122923
fc